time,Donor,PlasmidFreeDonor,Recipient,Transconjugant,Total,SIM
21039.0,34521475.209667794,0.0,34521463.32685311,11.882814702359283,69042950.4193356,1.0000011551122315e-14
21040.0,34531065.84030939,0.0,34531053.95088172,11.88942768992435,69062131.6806188,1.0000011548539466e-14
21041.0,34540659.13538545,0.0,34540647.23934112,11.89604435508138,69081318.27077092,1.0000011542761798e-14
21042.0,34550255.09563622,0.0,34550243.19297154,11.90266469987487,69100510.19127247,1.0000011540022479e-14
21043.0,34559853.72180211,0.0,34559841.8125134,11.909288726350471,69119707.44360423,1.0000011536882322e-14
21044.0,34569455.01462376,0.0,34569443.09870735,11.915916436554962,69138910.02924755,1.0000011536347676e-14
21045.0,34579058.97484203,0.0,34579047.05229421,11.922547832536253,69158117.94968407,1.0000011531761518e-14
21046.0,34588665.60319794,0.0,34588653.674015045,11.929182916343404,69177331.2063959,1.0000011529350554e-14
21047.0,34598274.90043276,0.0,34598262.96461109,11.935821690026605,69196549.80086555,1.0000011525679899e-14
21048.0,34607886.86728794,0.0,34607874.924823806,11.942464155637188,69215773.73457591,1.000001152375305e-14
21049.0,34617501.504505165,0.0,34617489.555394866,11.949110315227623,69235003.00901034,1.0000011520137266e-14
21050.0,34627118.81282628,0.0,34627106.85706613,11.955760170851523,69254237.62565258,1.0000011517834611e-14
21051.0,34636738.79299339,0.0,34636726.83057968,11.962413724563639,69273477.5859868,1.000001151662911e-14
21052.0,34646361.445748754,0.0,34646349.4766778,11.969070978419868,69292722.89149752,1.0000011513091276e-14
21053.0,34655986.77183488,0.0,34655974.79610296,11.975731934477244,69311973.54366979,1.0000011510221004e-14
21054.0,34665614.77199445,0.0,34665602.78959788,11.982396594793945,69331229.54398891,1.0000011507802877e-14
21055.0,34675245.44697038,0.0,34675233.45790544,11.989064961429294,69350490.89394078,1.0000011505621646e-14
21056.0,34684878.79750577,0.0,34684866.80176876,11.99573703644376,69369757.59501156,1.0000011503462255e-14
21057.0,34694514.82434394,0.0,34694502.82193114,12.002412821898952,69389029.6486879,1.000001150110981e-14
21058.0,34704153.52822841,0.0,34704141.519136116,12.009092319857627,69408307.05645685,1.0000011498349619e-14
21059.0,34713794.909902915,0.0,34713782.8941274,12.015775532383689,69427589.81980585,1.0000011494967147e-14
21060.0,34723438.97011138,0.0,34723426.947648935,12.022462461542185,69446877.94022277,1.0000011490748059e-14
21061.0,34733085.709597945,0.0,34733073.68044486,12.029153109399314,69466171.41919592,1.0000011488683851e-14
21062.0,34742735.12910697,0.0,34742723.09325951,12.035847478022417,69485470.25821397,1.0000011485353087e-14
21063.0,34752387.22938301,0.0,34752375.18683746,12.042545569479987,69504774.45876603,1.0000011483745846e-14
21064.0,34762042.01117081,0.0,34762029.96192345,12.04924738584167,69524084.02234164,1.0000011480442828e-14
21065.0,34771699.47521536,0.0,34771687.419262454,12.055952929178254,69543398.95043075,1.0000011478432689e-14
21066.0,34781359.62226183,0.0,34781347.559599645,12.062662201561682,69562719.24452367,1.0000011477499482e-14
21067.0,34791022.45305559,0.0,34791010.38368041,12.069375205065048,69582044.9061112,1.0000011474227131e-14
21068.0,34800687.96834225,0.0,34800675.89225033,12.076091941762595,69601375.93668452,1.0000011471602152e-14
21069.0,34810356.168867595,0.0,34810344.0860552,12.082812413729723,69620712.3377352,1.0000011469409135e-14
21070.0,34820027.05537763,0.0,34820014.965841025,12.089536623042978,69640054.11075528,1.0000011467432863e-14
21071.0,34829700.62861857,0.0,34829688.53235402,12.096264571780065,69659401.25723717,1.0000011465458287e-14
21072.0,34839376.88933683,0.0,34839364.78634059,12.102996262019843,69678753.77867368,1.0000011463270547e-14
21073.0,34849055.83827904,0.0,34849043.728547364,12.109731695842322,69698111.67655809,1.0000011460654959e-14
21074.0,34858737.476192035,0.0,34858725.359721184,12.116470875328673,69717474.95238408,1.0000011457397013e-14
21075.0,34868421.80382285,0.0,34868409.68060907,12.123213802561219,69736843.60764572,1.000001145647558e-14
21076.0,34878108.82191875,0.0,34878096.691958286,12.129960479623438,69756217.64383751,1.000001145448154e-14
21077.0,34887798.531227164,0.0,34887786.394516274,12.136710908599973,69775597.06245434,1.000001145120093e-14
21078.0,34897490.93249578,0.0,34897478.78903071,12.143465091576616,69794981.86499158,1.0000011449610488e-14
21079.0,34907186.02647246,0.0,34907173.87624945,12.150223030640324,69814372.05294494,1.0000011446304304e-14
21080.0,34916883.81390528,0.0,34916871.656920575,12.15698472787921,69833767.62781058,1.0000011444257698e-14
21081.0,34926584.29554253,0.0,34926572.13179237,12.16375018538255,69853168.59108509,1.0000011443254756e-14
21082.0,34936287.47213271,0.0,34936275.30161333,12.170519405240778,69872574.94426546,1.000001143989277e-14
21083.0,34945993.34442452,0.0,34945981.167132154,12.177292389545487,69891986.68884908,1.0000011440331023e-14
21084.0,34955701.91316687,0.0,34955689.729097754,12.184069140389436,69911403.82633378,1.0000011437981085e-14
21085.0,34965413.17910889,0.0,34965400.98825925,12.190849659866547,69930826.3582178,1.000001143581473e-14
21086.0,34975127.14299989,0.0,34975114.94536596,12.1976339500719,69950254.2859998,1.0000011433616954e-14
21087.0,34984843.80558941,0.0,34984831.60116741,12.204422013101745,69969687.61117883,1.0000011431172917e-14
21088.0,34994563.16762719,0.0,34994550.95641336,12.211213851053492,69989126.3352544,1.000001142826796e-14
21089.0,35004285.2298632,0.0,35004273.011853755,12.218009466025716,70008570.45972642,1.0000011427868379e-14
21090.0,35014009.99304758,0.0,35013997.76823874,12.224808860118161,70028019.98609518,1.0000011426577342e-14
21091.0,35023737.457930714,0.0,35023725.226318695,12.231612035431734,70047474.91586144,1.0000011424180732e-14
21092.0,35033467.62526317,0.0,35033455.386844195,12.23841899406851,70066935.25052637,1.0000011420464616e-14
21093.0,35043200.495795734,0.0,35043188.25056601,12.245229738131732,70086400.99159148,1.000001142156968e-14
21094.0,35052936.0702794,0.0,35052923.81823515,12.252044269725813,70105872.14055882,1.0000011417748024e-14
21095.0,35062674.34946537,0.0,35062662.0906028,12.25886259095633,70125348.69893076,1.0000011415139815e-14
21096.0,35072415.33410507,0.0,35072403.06842038,12.265684703930033,70144830.66821016,1.000001141352917e-14
21097.0,35082159.0249501,0.0,35082146.75243951,12.272510610754843,70164318.04990023,1.0000011412700408e-14
21098.0,35091905.4227523,0.0,35091893.143412,12.279340313539851,70183810.84550461,1.0000011412438015e-14
21099.0,35101654.5282637,0.0,35101642.242089905,12.286173814395315,70203309.05652744,1.000001140935474e-14
21100.0,35111406.342236556,0.0,35111394.049225464,12.293011115432673,70222812.68447314,1.0000011409580149e-14
21101.0,35121160.86542332,0.0,35121148.56557112,12.29985221876453,70242321.73084667,1.0000011406556323e-14
21102.0,35130918.09857666,0.0,35130905.79187955,12.306697126504664,70261836.19715333,1.0000011406409649e-14
21103.0,35140678.042449445,0.0,35140665.72890362,12.313545840768032,70281356.0848989,1.0000011402586097e-14
21104.0,35150440.69779476,0.0,35150428.37739641,12.320398363670762,70300881.39558953,1.0000011401208886e-14
21105.0,35160206.06536589,0.0,35160193.73811121,12.327254697330158,70320412.1307318,1.0000011402061113e-14
21106.0,35169974.14591635,0.0,35169961.81180153,12.334114843864699,70339948.29183273,1.0000011398594585e-14
21107.0,35179744.940199845,0.0,35179732.59922106,12.340978805394041,70359489.8803997,1.000001139692777e-14
21108.0,35189518.44897029,0.0,35189506.10112373,12.347846584039019,70379036.89794059,1.0000011396844299e-14
21109.0,35199294.67298182,0.0,35199282.31826366,12.354718181921646,70398589.34596366,1.0000011394964902e-14
21110.0,35209073.61298878,0.0,35209061.251395196,12.361593601165108,70418147.22597757,1.0000011394238437e-14
21111.0,35218855.26974571,0.0,35218842.90127288,12.36847284389378,70437710.53949143,1.0000011391287753e-14
21112.0,35228639.64400736,0.0,35228627.26865147,12.375355912233205,70457279.28801475,1.0000011392220749e-14
21113.0,35238426.73652872,0.0,35238414.35428593,12.382242808310117,70476853.47305746,1.0000011390500193e-14
21114.0,35248216.548064955,0.0,35248204.15893144,12.389133534252428,70496433.09612992,1.000001138907213e-14
21115.0,35258009.079371445,0.0,35257996.68334337,12.396028092189226,70516018.1587429,1.0000011387721458e-14
21116.0,35267804.3312038,0.0,35267791.92827734,12.402926484250788,70535608.66240764,1.0000011386233261e-14
21117.0,35277602.30431783,0.0,35277589.89448914,12.409828712568574,70555204.60863568,1.00000113843928e-14
21118.0,35287402.99946954,0.0,35287390.582734786,12.416734779275224,70574805.99893911,1.0000011381985507e-14
21119.0,35297206.417415164,0.0,35297193.9937705,12.423644686504563,70594412.83483036,1.0000011381951304e-14
21120.0,35307012.55891114,0.0,35307000.128352724,12.430558436391603,70614025.1178223,1.0000011380919933e-14
21121.0,35316821.42471411,0.0,35316808.9872381,12.437476031072542,70633642.84942824,1.0000011378677373e-14
21122.0,35326633.01558094,0.0,35326620.57118349,12.444397472684765,70653266.0311619,1.000001137816144e-14
21123.0,35336447.332268685,0.0,35336434.88094594,12.451322763366838,70672894.6645374,1.0000011376005056e-14
21124.0,35346264.37553464,0.0,35346251.91728275,12.458251905258521,70692528.75106929,1.0000011375144644e-14
21125.0,35356084.146136284,0.0,35356071.6809514,12.46518490050076,70712168.29227258,1.0000011375364258e-14
21126.0,35365906.644831315,0.0,35365894.172709584,12.472121751235687,70731813.28966264,1.0000011373300008e-14
21127.0,35375731.87237764,0.0,35375719.3933152,12.47906245960663,70751463.7447553,1.0000011371886209e-14
21128.0,35385559.82953339,0.0,35385547.343526386,12.486007027758106,70771119.65906681,1.0000011374053861e-14
21129.0,35395390.51705689,0.0,35395378.02410145,12.492955457835816,70790781.03411381,1.0000011370148569e-14
21130.0,35405223.935706675,0.0,35405211.43579894,12.499907751986658,70810447.87141337,1.0000011369394475e-14
21131.0,35415060.086241506,0.0,35415047.579377614,12.506863912358723,70830120.17248303,1.0000011368430329e-14
21132.0,35424898.96942034,0.0,35424886.455596425,12.513823941101293,70849797.9388407,1.0000011370184339e-14
21133.0,35434740.58600236,0.0,35434728.06521454,12.520787840364843,70869481.17200473,1.000001136815536e-14
21134.0,35444584.93674694,0.0,35444572.408991344,12.527755612301045,70889169.87349391,1.0000011368413973e-14
21135.0,35454432.02241368,0.0,35454419.48768644,12.534727259062759,70908864.04482739,1.0000011367603155e-14
21136.0,35464281.84376238,0.0,35464269.30205962,12.541702782804052,70928563.68752478,1.0000011365508945e-14
21137.0,35474134.401553065,0.0,35474121.852870904,12.548682185680175,70948268.80310616,1.000001136505608e-14
21138.0,35483989.696545966,0.0,35483977.14088052,12.555665469847582,70967979.39309195,1.0000011362890694e-14
21139.0,35493847.72950152,0.0,35493835.166848905,12.562652637463925,70987695.45900306,1.0000011365072902e-14
21140.0,35503708.50118037,0.0,35503695.931536704,12.569643690688052,71007417.00236078,1.000001136197654e-14
21141.0,35513572.01234339,0.0,35513559.43570478,12.57663863168001,71027144.02468681,1.0000011362796226e-14
21142.0,35523438.263751656,0.0,35523425.68011421,12.583637462601047,71046876.52750333,1.0000011361045548e-14
21143.0,35533307.25616644,0.0,35533294.66552627,12.590640185613609,71066614.5123329,1.0000011359645067e-14
21144.0,35543178.99034925,0.0,35543166.39270246,12.597646802881343,71086357.98069851,1.000001136151205e-14
21145.0,35553053.46706178,0.0,35553040.86240449,12.6046573165691,71106106.93412359,1.0000011360165854e-14
21146.0,35562930.68706597,0.0,35562918.07539426,12.611671728842929,71125861.37413196,1.0000011358524975e-14
21147.0,35572810.65112393,0.0,35572798.03243391,12.618690041870083,71145621.30224788,1.000001135950459e-14
21148.0,35582693.359998025,0.0,35582680.73428579,12.625712257819021,71165386.71999608,1.0000011359758747e-14
21149.0,35592578.81445079,0.0,35592566.18171243,12.632738378859404,71185157.6289016,1.0000011359073203e-14
21150.0,35602467.015245005,0.0,35602454.37547662,12.639768407162096,71204934.03049003,1.0000011357233892e-14
21151.0,35612357.96314365,0.0,35612345.316341326,12.64680234489917,71224715.92628732,1.0000011357153228e-14
21152.0,35622251.65890991,0.0,35622239.00506973,12.653840194243902,71244503.31781985,1.0000011355489466e-14
21153.0,35632148.10330718,0.0,35632135.44242524,12.660881957370774,71264296.20661438,1.0000011355153639e-14
21154.0,35642047.29709909,0.0,35642034.629171476,12.667927636455483,71284094.59419821,1.000001135592978e-14
21155.0,35651949.24104945,0.0,35651936.56607224,12.67497723367492,71303898.48209892,1.0000011354479306e-14
21156.0,35661853.935922325,0.0,35661841.253891595,12.682030751207199,71323707.87184466,1.0000011356833117e-14
21157.0,35671761.38248194,0.0,35671748.69339377,12.689088191231633,71343522.7649639,1.0000011356531028e-14
21158.0,35681671.581492774,0.0,35681658.88534324,12.696149555928752,71363343.16298556,1.0000011356480621e-14
21159.0,35691584.533719495,0.0,35691571.83050466,12.703214847480291,71383169.06743902,1.00000113533475e-14
21160.0,35701500.239926994,0.0,35701487.52964294,12.710284068069202,71403000.479854,1.000001135315633e-14
21161.0,35711418.70088037,0.0,35711405.98352317,12.717357219879641,71422837.40176076,1.0000011355689812e-14
21162.0,35721339.91734494,0.0,35721327.19291066,12.724434305096986,71442679.8346899,1.0000011354497346e-14
21163.0,35731263.89008623,0.0,35731251.15857092,12.731515325907822,71462527.78017248,1.0000011355598935e-14
21164.0,35741190.61986998,0.0,35741177.881269716,12.738600284499947,71482381.23973998,1.0000011355662812e-14
21165.0,35751120.10746213,0.0,35751107.36177297,12.745689183062382,71502240.21492428,1.0000011354475004e-14
21166.0,35761052.35362886,0.0,35761039.60084686,12.752782023785352,71522104.70725773,1.0000011354934965e-14
21167.0,35770987.35913654,0.0,35770974.59925775,12.759878808860307,71541974.7182731,1.0000011353714081e-14
21168.0,35780925.124751754,0.0,35780912.35777224,12.766979540479907,71561850.24950354,1.0000011353710437e-14
21169.0,35790865.65124132,0.0,35790852.877157114,12.774084220838036,71581731.30248265,1.000001135470817e-14
21170.0,35800808.939372234,0.0,35800796.1581794,12.781192852129792,71601617.8787445,1.00000113533818e-14
21171.0,35810754.98991174,0.0,35810742.201606326,12.788305436551488,71621509.9798235,1.0000011352627356e-14
21172.0,35820703.80362728,0.0,35820691.008205324,12.795421976300663,71641407.60725458,1.0000011355337573e-14
21173.0,35830655.3812865,0.0,35830642.57874405,12.802542473576073,71661310.76257303,1.0000011355080317e-14
21174.0,35840609.72365727,0.0,35840596.91399036,12.809666930577695,71681219.44731456,1.000001135474956e-14
21175.0,35850566.83150768,0.0,35850554.014712356,12.816795349506727,71701133.6630154,1.0000011354130505e-14
21176.0,35860526.70560602,0.0,35860513.88167831,12.82392773256559,71721053.41121206,1.0000011356113165e-14
21177.0,35870489.3467208,0.0,35870476.51565674,12.831064081957923,71740978.69344161,1.0000011354273032e-14
21178.0,35880454.75562073,0.0,35880441.91741636,12.838204399888594,71760909.51124148,1.0000011354604213e-14
21179.0,35890422.93307477,0.0,35890410.0877261,12.845348688563694,71780845.86614956,1.000001135689004e-14
21180.0,35900393.87985205,0.0,35900381.02735512,12.852496950190536,71800787.75970411,1.0000011354711752e-14
21181.0,35910367.59672194,0.0,35910354.73707277,12.859649186977661,71820735.1934439,1.0000011357159073e-14
21182.0,35920344.084454015,0.0,35920331.21764863,12.866805401134833,71840688.16890806,1.0000011357814462e-14
21183.0,35930323.34381806,0.0,35930310.469852485,12.873965594873047,71860646.68763614,1.0000011356464571e-14
21184.0,35940305.37558409,0.0,35940292.49445434,12.88112977040452,71880610.75116819,1.0000011355993926e-14
21185.0,35950290.180522315,0.0,35950277.29222441,12.8882979299427,71900580.36104466,1.0000011356186941e-14
21186.0,35960277.75940317,0.0,35960264.863933116,12.895470075702264,71920555.51880637,1.0000011356828228e-14
21187.0,35970268.1129973,0.0,35970255.21035111,12.90264620989912,71940536.22599462,1.0000011357702562e-14
21188.0,35980261.24207556,0.0,35980248.332249254,12.909826334750399,71960522.48415115,1.0000011358594906e-14
21189.0,35990257.147409044,0.0,35990244.23039861,12.917010452474472,71980514.2948181,1.0000011359290407e-14
21190.0,36000255.829769015,0.0,36000242.90557048,12.924198565290931,72000511.65953806,1.0000011359574379e-14
21191.0,36010257.289927,0.0,36010244.35853634,12.931390675420612,72020514.57985401,1.000001135923233e-14
21192.0,36020261.52865469,0.0,36020248.59006792,12.938586785085572,72040523.0573094,1.0000011361140732e-14
21193.0,36030268.54672404,0.0,36030255.60093716,12.94578689650911,72060537.09344809,1.000001136199293e-14
21194.0,36040278.34490717,0.0,36040265.391916186,12.952991011915756,72080556.68981436,1.0000011361574963e-14
21195.0,36050290.92397647,0.0,36050277.963777356,12.960199133531273,72100581.84795296,1.0000011362761262e-14
21196.0,36060306.2847045,0.0,36060293.31729326,12.967411263582662,72120612.56940903,1.0000011362248293e-14
21197.0,36070324.427864045,0.0,36070311.45323666,12.974627404298158,72140648.85572812,1.000001136290913e-14
21198.0,36080345.35422812,0.0,36080332.372380584,12.981847557907232,72160690.70845625,1.0000011364527949e-14
21199.0,36090369.064569935,0.0,36090356.07549823,12.989071726640598,72180738.1291399,1.0000011363804333e-14
21200.0,36100395.55966292,0.0,36100382.56336303,12.996299912730201,72200791.11932586,1.000001136669323e-14
21201.0,36110424.84028074,0.0,36110411.836748645,13.003532118409229,72220849.6805615,1.0000011366810666e-14
21202.0,36120456.90719725,0.0,36120443.89642893,13.010768345912108,72240913.81439452,1.0000011367026319e-14
21203.0,36130491.761186525,0.0,36130478.74317795,13.018008597474507,72260983.52237308,1.0000011367125255e-14
21204.0,36140529.403022856,0.0,36140516.37777001,13.025252875333331,72281058.80604574,1.0000011369973227e-14
21205.0,36150569.83348076,0.0,36150556.8009796,13.03250118172673,72301139.66696154,1.0000011369193842e-14
21206.0,36160613.05333496,0.0,36160600.01358146,13.039753518894093,72321226.10666993,1.0000011370732821e-14
21207.0,36170659.063360386,0.0,36170646.01635052,13.047009889076056,72341318.12672079,1.0000011371295481e-14
21208.0,36180707.86433221,0.0,36180694.81006193,13.054270294514497,72361415.72866443,1.0000011373744848e-14
21209.0,36190759.457025774,0.0,36190746.395491056,13.061534737452535,72381518.91405156,1.0000011374788314e-14
21210.0,36200813.842216685,0.0,36200800.77341349,13.068803220134537,72401627.6844334,1.0000011374212212e-14
21211.0,36210871.02068073,0.0,36210857.94460501,13.076075744806117,72421742.0413615,1.000001137487754e-14
21212.0,36220930.99319394,0.0,36220917.90984165,13.08335231371413,72441861.9863879,1.0000011376568423e-14
21213.0,36230993.760532536,0.0,36230980.66989963,13.090632929106684,72461987.5210651,1.0000011375996384e-14
21214.0,36241059.32347296,0.0,36241046.22555539,13.09791759323313,72482118.64694594,1.0000011379092319e-14
21215.0,36251127.68279189,0.0,36251114.5775856,13.105206308344073,72502255.3655838,1.0000011379496193e-14
21216.0,36261198.839266196,0.0,36261185.72676714,13.112499076691357,72522397.6785324,1.000001138006563e-14
21217.0,36271272.793672964,0.0,36271259.67387708,13.119795900528086,72542545.58734594,1.000001138058565e-14
21218.0,36281349.54678951,0.0,36281336.419692755,13.127096782108607,72562699.09357905,1.0000011383909946e-14
21219.0,36291429.099393375,0.0,36291415.96499167,13.134401723688523,72582858.19878677,1.0000011383686064e-14
21220.0,36301511.452262275,0.0,36301498.31055157,13.141710727524687,72603022.90452456,1.0000011385835702e-14
21221.0,36311596.606174186,0.0,36311583.457150415,13.149023795875204,72623193.2123484,1.0000011387076098e-14
21222.0,36321684.56190728,0.0,36321671.405566365,13.15634093099943,72643369.12381457,1.000001138719319e-14
21223.0,36331775.32023994,0.0,36331762.156577826,13.163662135157981,72663550.64047989,1.0000011389037285e-14
21224.0,36341868.88195077,0.0,36341855.71096338,13.17098741061272,72683737.76390158,1.000001138932874e-14
21225.0,36351965.24781861,0.0,36351952.06950187,13.17831675962677,72703930.49563724,1.0000011390916538e-14
21226.0,36362064.41862249,0.0,36362051.232972324,13.185650184464507,72724128.837245,1.0000011390523087e-14
21227.0,36372166.39514165,0.0,36372153.20215399,13.192987687391565,72744332.79028332,1.0000011394056832e-14
21228.0,36382271.178155586,0.0,36382257.97782634,13.200329270674835,72764542.3563112,1.0000011395179736e-14
21229.0,36392378.76844398,0.0,36392365.56076906,13.207674936582467,72784757.53688797,1.000001139673808e-14
21230.0,36402489.16678672,0.0,36402475.95176206,13.215024687383867,72804978.33357348,1.0000011398516673e-14
21231.0,36412602.37396395,0.0,36412589.15158545,13.222378525349704,72825204.74792793,1.0000011397243085e-14
21232.0,36422718.390756,0.0,36422705.16101957,13.2297364527519,72845436.78151202,1.0000011398818136e-14
21233.0,36432837.21794343,0.0,36432823.980844975,13.237098471863648,72865674.43588687,1.0000011399968907e-14
21234.0,36442958.85630699,0.0,36442945.61184243,13.244464584959392,72885917.71261401,1.0000011403535764e-14
21235.0,36453083.3066277,0.0,36453070.054792926,13.251834794314846,72906166.61325543,1.0000011403193865e-14
21236.0,36463210.56968675,0.0,36463197.31047767,13.259209102206977,72926421.13937351,1.000001140483793e-14
21237.0,36473340.64626556,0.0,36473327.37967807,13.266587510914029,72946681.29253115,1.0000011408251462e-14
21238.0,36483473.53714577,0.0,36483460.26317577,13.273970022715499,72966947.07429157,1.0000011407115265e-14
21239.0,36493609.24310925,0.0,36493595.96175263,13.28135663989215,72987218.48621851,1.0000011410370083e-14
21240.0,36503747.76493806,0.0,36503734.476190716,13.288747364726017,73007495.52987614,1.0000011411697923e-14
21241.0,36513889.1034145,0.0,36513875.807272315,13.296142199500395,73027778.20682903,1.000001141393446e-14
21242.0,36524033.25932107,0.0,36524019.95577994,13.303541146499846,73048066.51864216,1.0000011413816054e-14
21243.0,36534180.2334405,0.0,36534166.92249632,13.310944208010204,73068360.46688104,1.0000011417224235e-14
21244.0,36544330.02655574,0.0,36544316.70820437,13.318351386318568,73088660.0531115,1.0000011417848517e-14
21245.0,36554482.63944995,0.0,36554469.31368728,13.325762683713306,73108965.27889991,1.0000011418521901e-14
21246.0,36564638.072906494,0.0,36564624.73972841,13.333178102484053,73129276.14581302,1.0000011419029503e-14
21247.0,36574796.32770898,0.0,36574782.98711136,13.340597644921722,73149592.655418,1.000001142220045e-14
21248.0,36584957.404641226,0.0,36584944.056619935,13.34802131331849,73169914.80928247,1.0000011424774714e-14
21249.0,36595121.30448725,0.0,36595107.94903816,13.355449109967807,73190242.60897452,1.0000011426537962e-14
21250.0,36605288.02803131,0.0,36605274.6651503,13.362881037164398,73210576.05606264,1.0000011427276039e-14
21251.0,36615457.57605788,0.0,36615444.2057408,13.370317097204255,73230915.15211579,1.0000011429815384e-14
21252.0,36625629.94935163,0.0,36625616.57159436,13.377757292384654,73251259.89870329,1.0000011430900095e-14
21253.0,36635805.14869747,0.0,36635791.76349587,13.385201625004136,73271610.29739496,1.0000011433355276e-14
21254.0,36645983.17488053,0.0,36645969.78223045,13.392650097362521,73291966.34976107,1.0000011433927067e-14
21255.0,36656164.02868613,0.0,36656150.62858344,13.400102711760903,73312328.05737227,1.0000011435439246e-14
21256.0,36666347.710899845,0.0,36666334.30334039,13.407559470501656,73332695.4217997,1.0000011437676192e-14
21257.0,36676534.222307436,0.0,36676520.80728708,13.41502037588843,73353068.44461489,1.0000011440422476e-14
21258.0,36686723.56369491,0.0,36686710.1412095,13.42248543022615,73373447.12738983,1.0000011440428338e-14
21259.0,36696915.735848464,0.0,36696902.30589385,13.429954635821021,73393831.47169696,1.0000011443548539e-14
21260.0,36707110.73955455,0.0,36707097.30212657,13.437427994980531,73414221.47910911,1.0000011443500035e-14
21261.0,36717308.57559979,0.0,36717295.1306943,13.444905510013442,73434617.1511996,1.0000011446134564e-14
21262.0,36727509.24477107,0.0,36727495.79238391,13.452387183229801,73455018.48954216,1.0000011448203934e-14
21263.0,36737712.74785548,0.0,36737699.28798248,13.459873016940936,73475425.49571097,1.0000011449493794e-14
21264.0,36747919.085640304,0.0,36747905.61827731,13.467363013459455,73495838.17128064,1.0000011452819385e-14
21265.0,36758128.25891308,0.0,36758114.784055926,13.474857175099249,73516256.51782618,1.0000011454935593e-14
21266.0,36768340.26846155,0.0,36768326.786106065,13.482355504175498,73536680.53692311,1.0000011455628604e-14
21267.0,36778555.11507367,0.0,36778541.62521569,13.489858003004656,73557110.23014736,1.0000011457711667e-14
21268.0,36788772.79953762,0.0,36788759.302172974,13.497364673904471,73577545.59907526,1.0000011457942739e-14
21269.0,36798993.322641805,0.0,36798979.81776631,13.504875519193973,73597986.64528364,1.0000011462158962e-14
21270.0,36809216.68517484,0.0,36809203.17278432,13.51239054119348,73618433.37034969,1.0000011464093435e-14
21271.0,36819442.88792555,0.0,36819429.36801583,13.519909742224591,73638885.77585113,1.000001146655677e-14
21272.0,36829671.93168301,0.0,36829658.40424991,13.527433124610202,73659343.86336604,1.0000011466311005e-14
21273.0,36839903.81723648,0.0,36839890.28227581,13.53496069067449,73679807.63447298,1.0000011469187258e-14
21274.0,36850138.54537547,0.0,36850125.00288304,13.542492442742924,73700277.09075096,1.0000011471947093e-14
21275.0,36860376.11688967,0.0,36860362.56686131,13.550028383142264,73720752.23377937,1.0000011474375784e-14
21276.0,36870616.53256903,0.0,36870602.97500054,13.557568514200558,73741233.06513809,1.0000011476258773e-14
21277.0,36880859.7932037,0.0,36880846.22809088,13.565112838247147,73761719.58640742,1.0000011477381685e-14
21278.0,36891105.89958405,0.0,36891092.326922715,13.572661357612663,73782211.79916812,1.000001148054797e-14
21279.0,36901354.85250067,0.0,36901341.272286616,13.58021407462903,73802709.70500135,1.0000011482524296e-14
21280.0,36911606.65274437,0.0,36911593.0649734,13.587770991629469,73823213.30548877,1.0000011483096824e-14
21281.0,36921861.301106185,0.0,36921847.7057741,13.595332110948489,73843722.6022124,1.0000011485067022e-14
21282.0,36932118.798377365,0.0,36932105.19547995,13.602897434921898,73864237.59675476,1.0000011488218887e-14
21283.0,36942379.145349376,0.0,36942365.53488243,13.6104669658868,73884758.29069878,1.0000011489323179e-14
21284.0,36952642.34281391,0.0,36952628.72477323,13.618040706181592,73905284.68562785,1.000001149117937e-14
21285.0,36962908.39156288,0.0,36962894.76594424,13.62561865814597,73925816.78312577,1.0000011493572007e-14
21286.0,36973177.29238841,0.0,36973163.65918761,13.633200824120927,73946354.58477685,1.0000011496285814e-14
21287.0,36983449.046082854,0.0,36983435.40529567,13.640787206448755,73966898.09216572,1.0000011499105703e-14
21288.0,36993723.65343878,0.0,36993710.00506099,13.648377807473041,73987447.30687758,1.00000114988075e-14
21289.0,37004001.11524898,0.0,37003987.45927637,13.655972629538681,74008002.23049799,1.0000011501195813e-14
21290.0,37014281.43230646,0.0,37014267.768734805,13.663571674991859,74028562.86461294,1.0000011503045993e-14
21291.0,37024564.60540445,0.0,37024550.93422953,13.67117494618007,74049129.21080893,1.0000011507150394e-14
21292.0,37034850.635336414,0.0,37034836.95655399,13.678782445452107,74069701.27067284,1.0000011507280525e-14
21293.0,37045139.52289601,0.0,37045125.83650185,13.686394175158064,74090279.04579203,1.0000011512240052e-14
21294.0,37055431.26887713,0.0,37055417.57486701,13.694010137649341,74110862.53775427,1.0000011512797445e-14
21295.0,37065725.87407388,0.0,37065712.17244357,13.701630335278642,74131451.74814779,1.0000011514748333e-14
21296.0,37076023.33928061,0.0,37076009.63002586,13.709254770399973,74152046.67856124,1.000001151787672e-14
21297.0,37086323.66529187,0.0,37086309.94840845,13.716883445368648,74172647.33058377,1.0000011518965088e-14
21298.0,37096626.85290242,0.0,37096613.12838608,13.724516362541285,74193253.70580485,1.0000011520801197e-14
21299.0,37106932.902907275,0.0,37106919.17075377,13.73215352427581,74213865.80581456,1.0000011523169589e-14
21300.0,37117241.81610163,0.0,37117228.07630672,13.739794932931456,74234483.6322033,1.0000011525855e-14
21301.0,37127553.593280934,0.0,37127539.845840365,13.747440590868766,74255107.1865619,1.000001152864234e-14
21302.0,37137868.23524085,0.0,37137854.48015037,13.755090500449588,74275736.47048172,1.0000011531316697e-14
