time,Donor,PlasmidFreeDonor,Recipient,Transconjugant,Total,SIM
33559.0,1118070126.4519904,0.0,1043304867.659246,74765258.79274288,2236140252.9039793,5.990308452862689e-11
33560.0,1118380744.6265318,0.0,1043377654.9728727,75003089.65365747,2236761489.253062,6.006078317125127e-11
33561.0,1118691449.0958843,0.0,1043449756.8867607,75241692.20912205,2237382898.191767,6.021891218192747e-11
33562.0,1119002239.884022,0.0,1043521171.015789,75481068.86823142,2238004479.768042,6.03774726783741e-11
33563.0,1119313117.0149257,0.0,1043591894.9684924,75721222.04643175,2238626234.0298495,6.053646578059198e-11
33564.0,1119624080.5125828,0.0,1043661926.3470523,75962154.16552888,2239248161.025164,6.069589261086501e-11
33565.0,1119935130.4009874,0.0,1043731262.7472892,76203867.65369657,2239870260.801973,6.085575429376204e-11
33566.0,1120246266.7041404,0.0,1043799901.7586539,76446364.94548479,2240492533.408279,6.101605195613785e-11
33567.0,1120557489.446049,0.0,1043867840.9642193,76689648.48182794,2241114978.892096,6.117678672713499e-11
33568.0,1120868798.6507273,0.0,1043935077.9406726,76933720.71005297,2241737597.301453,6.133795973818483e-11
33569.0,1121180194.3421962,0.0,1044001610.258307,77178584.08388755,2242360388.6843905,6.149957212300907e-11
33570.0,1121491676.5444832,0.0,1044067435.4810133,77424241.0634682,2242983353.0889645,6.166162501762149e-11
33571.0,1121803245.2816224,0.0,1044132551.1662724,77670694.11534831,2243606490.5632434,6.182411956032878e-11
33572.0,1122114900.5776544,0.0,1044196954.8651465,77917945.71250618,2244229801.1553073,6.198705689173228e-11
33573.0,1122426642.456627,0.0,1044260644.1222721,78165998.33435304,2244853284.913252,6.21504381547294e-11
33574.0,1122738470.9425938,0.0,1044323616.4758512,78414854.46674103,2245476941.885186,6.231426449451507e-11
33575.0,1123050386.0596163,0.0,1044385869.4576437,78664516.601971,2246100772.119231,6.247853705858291e-11
33576.0,1123362387.8317626,0.0,1044447400.5948383,78914987.23692253,2246724775.6635237,6.264325699523109e-11
33577.0,1123674476.2831051,0.0,1044508207.4494573,79166268.83364615,2247348952.566209,6.280842542219264e-11
33578.0,1123986651.4377255,0.0,1044568287.5551393,79418363.88258472,2247973302.875449,6.297404347701528e-11
33579.0,1124298913.319712,0.0,1044627638.4222454,79671274.89746484,2248597826.639422,6.314011231294848e-11
33580.0,1124611261.953158,0.0,1044686257.5548174,79925004.39833888,2249222523.9063144,6.330663308542633e-11
33581.0,1124923697.362165,0.0,1044744142.4505743,80179554.91158915,2249847394.7243285,6.347360695206597e-11
33582.0,1125236219.5708406,0.0,1044801290.6009073,80434928.96993172,2250472439.14168,6.364103507266683e-11
33583.0,1125548828.6032991,0.0,1044857699.4908772,80691129.11242047,2251097657.206597,6.380891860920922e-11
33584.0,1125861524.4836617,0.0,1044913366.5992093,80948157.88445084,2251723048.967322,6.397725872585334e-11
33585.0,1126174307.236056,0.0,1044968289.3982908,81206017.83776361,2252348614.4721107,6.414605658893776e-11
33586.0,1126487176.8846166,0.0,1045022465.3541665,81464711.53044848,2252974353.7692313,6.43153133669783e-11
33587.0,1126800133.4534845,0.0,1045075891.9265352,81724241.52694769,2253600266.906967,6.448503023066692e-11
33588.0,1127113176.9668078,0.0,1045128566.5687467,81984610.39805946,2254226353.933614,6.465520835286987e-11
33589.0,1127426307.448741,0.0,1045180486.727798,82245820.7209414,2254852614.8974805,6.482584890862716e-11
33590.0,1127739524.9234455,0.0,1045231649.84433,82507875.07911374,2255479049.8468895,6.49969530751503e-11
33591.0,1128052829.415089,0.0,1045282053.3526247,82770776.06246258,2256105658.8301764,6.516852203182179e-11
33592.0,1128366220.9478464,0.0,1045331694.6806017,83034526.26724304,2256732441.895691,6.53405569601928e-11
33593.0,1128679699.5458994,0.0,1045380571.2498155,83299128.29608218,2257359399.091797,6.55130590439825e-11
33594.0,1128993265.2334359,0.0,1045428680.4754521,83564584.75798202,2257986530.4668703,6.568602946907631e-11
33595.0,1129306918.0346506,0.0,1045476019.7663267,83830898.26832233,2258613836.0692997,6.585946942352413e-11
33596.0,1129620657.9737456,0.0,1045522586.5248805,84098071.44886342,2259241315.9474897,6.603338009753919e-11
33597.0,1129934485.0749288,0.0,1045568378.1471785,84366106.92774871,2259868970.149856,6.620776268349657e-11
33598.0,1130248399.3624156,0.0,1045613392.0229065,84635007.3395074,2260496798.7248297,6.638261837593116e-11
33599.0,1130562400.8604274,0.0,1045657625.5353689,84904775.32505688,2261124801.7208533,6.655794837153654e-11
33600.0,1130876489.593193,0.0,1045701076.0614864,85175413.53170511,2261752979.186384,6.673375386916314e-11
33601.0,1131190665.5849476,0.0,1045743740.9717932,85446924.61315288,2262381331.1698937,6.691003606981673e-11
33602.0,1131504928.8599331,0.0,1045785617.6304355,85719311.22949603,2263009857.719865,6.708679617665649e-11
33603.0,1131819279.4423983,0.0,1045826703.3951691,85992576.04722753,2263638558.8847947,6.726403539499375e-11
33604.0,1132133717.3565986,0.0,1045866995.6173575,86266721.73923948,2264267434.713196,6.744175493228984e-11
33605.0,1132448242.626796,0.0,1045906491.6419694,86541750.98482496,2264896485.2535906,6.761995599815466e-11
33606.0,1132762855.2772598,0.0,1045945188.8075782,86817666.46967988,2265525710.5545177,6.779863980434476e-11
33607.0,1133077555.3322654,0.0,1045983084.446359,87094470.88590468,2266155110.6645293,6.797780756476175e-11
33608.0,1133392342.816095,0.0,1046020175.8840876,87372166.93200593,2266784685.632189,6.815746049545032e-11
33609.0,1133707217.7530384,0.0,1046056460.440139,87650757.3128978,2267414435.506075,6.833759981459627e-11
33610.0,1134022180.167391,0.0,1046091935.427486,87930244.73990354,2268044360.3347807,6.851822674252511e-11
33611.0,1134337230.0834558,0.0,1046126598.1526973,88210631.93075673,2268674460.1669097,6.869934250169996e-11
33612.0,1134652367.5255418,0.0,1046160445.9159375,88491921.60960248,2269304735.0510817,6.888094831671943e-11
33613.0,1134967592.5179653,0.0,1046193476.010965,88774116.50699863,2269935185.0359287,6.906304541431605e-11
33614.0,1135282905.0850494,0.0,1046225685.725131,89057219.35991663,2270565810.1700974,6.924563502335427e-11
33615.0,1135598305.2511237,0.0,1046257072.3393793,89341232.91174255,2271196610.5022454,6.942871837482817e-11
33616.0,1135913793.0405242,0.0,1046287633.1282449,89626159.91227786,2271827586.0810466,6.961229670186015e-11
33617.0,1136229368.4775949,0.0,1046317365.3598531,89912003.1177401,2272458736.9551883,6.979637123969819e-11
33618.0,1136545031.5866852,0.0,1046346266.2959201,90198765.2907635,2273090063.173369,6.998094322571438e-11
33619.0,1136860782.392152,0.0,1046374333.1917509,90486449.20039952,2273721564.784302,7.016601389940259e-11
33620.0,1137176620.9183588,0.0,1046401563.29624,90775057.62211715,2274353241.8367157,7.035158450237643e-11
33621.0,1137492547.1896756,0.0,1046427953.8518707,91064593.3378033,2274985094.3793497,7.053765627836752e-11
33622.0,1137808561.2304797,0.0,1046453502.0947152,91355059.13576296,2275617122.460958,7.072423047322271e-11
33623.0,1138124663.065155,0.0,1046478205.2544341,91646457.81071922,2276249326.130308,7.091130833490278e-11
33624.0,1138440852.7180917,0.0,1046502060.5542768,91938792.16381334,2276881705.4361815,7.109889111347963e-11
33625.0,1138757130.2136874,0.0,1046525065.2110814,92232065.0026045,2277514260.4273734,7.128698006113433e-11
33626.0,1139073495.5763464,0.0,1046547216.435275,92526279.14106973,2278146991.1526914,7.147557643215511e-11
33627.0,1139389948.8304791,0.0,1046568511.4308741,92821437.3996034,2278779897.660957,7.166468148293513e-11
33628.0,1139706490.0005035,0.0,1046588947.3954852,93117542.60501686,2279412980.001005,7.185429647197009e-11
33629.0,1140023119.1108444,0.0,1046608521.5203047,93414597.59053789,2280046238.2216873,7.204442265985592e-11
33630.0,1140339836.1859324,0.0,1046627230.9901206,93712605.19580999,2280679672.371863,7.223506130928713e-11
33631.0,1140656641.2502058,0.0,1046645072.9833126,94011568.26689161,2281313282.50041,7.242621368505367e-11
33632.0,1140973534.3281095,0.0,1046662044.6718527,94311489.65625529,2281947068.6562176,7.261788105403932e-11
33633.0,1141290515.4440954,0.0,1046678143.221307,94612372.22278666,2282581030.8881893,7.281006468521921e-11
33634.0,1141607584.6226213,0.0,1046693365.7908365,94914218.83178332,2283215169.245241,7.300276584965722e-11
33635.0,1141924741.888153,0.0,1046707709.5331978,95217032.35495363,2283849483.7763047,7.319598582050421e-11
33636.0,1142241987.2651622,0.0,1046721171.5947452,95520815.67041539,2284483974.5303226,7.338972587299509e-11
33637.0,1142559320.7781277,0.0,1046733749.1154317,95825571.6626944,2285118641.556254,7.358398728444673e-11
33638.0,1142876742.4515352,0.0,1046745439.2288107,96131303.22272292,2285753484.903069,7.377877133425567e-11
33639.0,1143194252.3098772,0.0,1046756239.0620376,96438013.24783798,2286388504.619753,7.39740793038954e-11
33640.0,1143511850.3776526,0.0,1046766145.7358714,96745704.64177962,2287023700.7553034,7.416991247691437e-11
33641.0,1143829536.679368,0.0,1046775156.3646772,97054380.31468901,2287659073.3587346,7.43662721389331e-11
33642.0,1144147311.2395356,0.0,1046783268.0564275,97364043.18310645,2288294622.4790697,7.456315957764217e-11
33643.0,1144465174.082676,0.0,1046790477.9200319,97674696.16264248,2288930348.1653504,7.476057607716408e-11
33644.0,1144783125.2333143,0.0,1046796783.0906984,97986342.14261429,2289566250.466627,7.495852289856906e-11
33645.0,1145101164.7159846,0.0,1046802180.6663527,98298984.04963015,2290202329.4319677,7.515700132879364e-11
33646.0,1145419292.5552266,0.0,1046806667.7331761,98612624.82204884,2290838585.110451,7.53560126609655e-11
33647.0,1145737508.7755876,0.0,1046810241.3711057,98927267.40448022,2291475017.551173,7.555555819017082e-11
33648.0,1146055813.4016209,0.0,1046812898.6538398,99242914.74777952,2292111626.8032403,7.575563921344975e-11
33649.0,1146374206.4578874,0.0,1046814636.6488445,99559569.8090414,2292748412.9157734,7.595625702979172e-11
33650.0,1146692687.9689546,0.0,1046815452.4173589,99877235.55159394,2293385375.937907,7.615741294013088e-11
33651.0,1147011257.9593961,0.0,1046815343.014402,100195914.94499245,2294022515.918791,7.635910824734136e-11
33652.0,1147329916.4537933,0.0,1046814305.4887787,100515610.96501304,2294659832.907585,7.656134425623249e-11
33653.0,1147648663.4767342,0.0,1046812336.8830864,100836326.59364618,2295297326.9534664,7.676412227354395e-11
33654.0,1147967499.052813,0.0,1046809434.2337216,101158064.81908998,2295934998.1056247,7.69674436079411e-11
33655.0,1148286423.206632,0.0,1046805594.570887,101480828.6357433,2296572846.413262,7.717130957000987e-11
33656.0,1148605435.9627986,0.0,1046800814.918598,101804621.04419884,2297210871.9255958,7.737572147225231e-11
33657.0,1148924537.3459284,0.0,1046795092.294691,102129445.05123588,2297849074.691855,7.758068062908119e-11
33658.0,1149243727.3806436,0.0,1046788423.710829,102455303.669813,2298487454.761286,7.778618835681526e-11
33659.0,1149563006.091573,0.0,1046780806.1725107,102782199.91906059,2299126012.1831446,7.799224597367434e-11
33660.0,1149882373.503352,0.0,1046772236.6790773,103110136.82427311,2299764747.0067024,7.819885479977414e-11
33661.0,1150201829.6406236,0.0,1046762712.2237204,103439117.41690138,2300403659.2812457,7.840601615712115e-11
33662.0,1150521374.5280366,0.0,1046752229.7934905,103769144.73454455,2301042749.0560718,7.861373136960776e-11
33663.0,1150841008.1902478,0.0,1046740786.3693044,104100221.82094185,2301682016.380494,7.882200176300705e-11
33664.0,1151160730.65192,0.0,1046728378.9259541,104432351.7259644,2302321461.3038387,7.903082866496742e-11
33665.0,1151480541.9377234,0.0,1046715004.4321151,104765537.50560665,2302961083.8754454,7.924021340500766e-11
33666.0,1151800442.0723345,0.0,1046700659.8503551,105099782.2219777,2303600884.144667,7.94501573145116e-11
33667.0,1152120431.080437,0.0,1046685342.1371429,105435088.94329251,2304240862.1608725,7.966066172672289e-11
33668.0,1152440508.9867215,0.0,1046669048.2428571,105771460.74386288,2304881017.9734416,7.987172797673958e-11
33669.0,1152760675.8158855,0.0,1046651775.1117955,106108900.70408827,2305521351.631769,8.0083357401509e-11
33670.0,1153080931.592633,0.0,1046633519.6821849,106447411.91044645,2306161863.1852646,8.029555133982233e-11
33671.0,1153401276.341675,0.0,1046614278.8861895,106786997.45548402,2306802552.683348,8.050831113230895e-11
33672.0,1153721710.08773,0.0,1046594049.6499217,107127660.43780668,2307443420.1754584,8.072163812143149e-11
33673.0,1154042232.8555222,0.0,1046572828.8934512,107469403.96206939,2308084465.711043,8.093553365148e-11
33674.0,1154362844.6697836,0.0,1046550613.5308157,107812231.13896629,2308725689.3395653,8.11499990685665e-11
33675.0,1154683545.5552528,0.0,1046527400.4700305,108156145.08522056,2309367091.1105037,8.136503572061979e-11
33676.0,1155004335.536675,0.0,1046503186.6130995,108501148.92357397,2310008671.0733485,8.158064495737957e-11
33677.0,1155325214.6388028,0.0,1046477968.8560249,108847245.78277634,2310650429.277604,8.179682813039085e-11
33678.0,1155646182.8863952,0.0,1046451744.0888189,109194438.79757476,2311292365.772789,8.201358659299855e-11
33679.0,1155967240.3042185,0.0,1046424509.1955141,109542731.10870273,2311934480.608435,8.223092170034194e-11
33680.0,1156288386.9170454,0.0,1046396261.0541747,109892125.86286902,2312576773.8340893,8.244883480934853e-11
33681.0,1156609622.7496557,0.0,1046366996.5369077,110242626.2127464,2313219245.49931,8.266732727872887e-11
33682.0,1156930947.8268363,0.0,1046336712.5098745,110594235.31696016,2313861895.6536713,8.28864004689705e-11
33683.0,1157252362.1733806,0.0,1046305405.8333026,110946956.3400765,2314504724.34676,8.310605574233254e-11
33684.0,1157573865.8140895,0.0,1046273073.3614972,111300792.4525907,2315147731.6281776,8.332629446283939e-11
33685.0,1157895458.7737699,0.0,1046239711.9428532,111655746.8309151,2315790917.5475383,8.354711799627543e-11
33686.0,1158217141.0772364,0.0,1046205318.4198679,112011822.6573669,2316434282.154471,8.376852771017897e-11
33687.0,1158538912.74931,0.0,1046169889.6291524,112369023.12015589,2317077825.498618,8.399052497383652e-11
33688.0,1158860773.8148186,0.0,1046133422.4014454,112727351.41337171,2317721547.6296353,8.42131111582765e-11
33689.0,1159182724.2985976,0.0,1046095913.5616248,113086810.73697129,2318365448.5971937,8.443628763626402e-11
33690.0,1159504764.2254887,0.0,1046057359.9287212,113447404.2967658,2319009528.450976,8.466005578229422e-11
33691.0,1159826893.6203403,0.0,1046017758.3159311,113809135.30440764,2319653787.2406793,8.488441697258683e-11
33692.0,1160149112.5080085,0.0,1045977105.5306299,114172006.97737704,2320298225.016015,8.510937258508008e-11
33693.0,1160471420.9133558,0.0,1045935398.3743855,114536022.53896862,2320942841.8267097,8.533492399942416e-11
33694.0,1160793818.8612514,0.0,1045892633.642972,114901185.21827772,2321587637.7225013,8.556107259697623e-11
33695.0,1161116306.376572,0.0,1045848808.1263838,115267498.25018652,2322232612.753142,8.578781976079324e-11
33696.0,1161438883.4842007,0.0,1045803918.608849,115634964.87534997,2322877766.9684,8.601516687562669e-11
33697.0,1161761550.2090278,0.0,1045757961.8688445,116003588.34018159,2323523100.4180536,8.624311532791591e-11
33698.0,1162084306.5759504,0.0,1045710934.6791097,116373371.896839,2324168613.1518993,8.647166650578251e-11
33699.0,1162407152.6098723,0.0,1045662833.8066616,116744318.8032092,2324814305.2197433,8.670082179902347e-11
33700.0,1162730088.335705,0.0,1045613656.0128094,117116432.32289398,2325460176.6714087,8.693058259910587e-11
33701.0,1163053113.778366,0.0,1045563398.0531697,117489715.72519463,2326106227.5567303,8.716095029915984e-11
33702.0,1163376228.9627802,0.0,1045512056.6776817,117864172.28509694,2326752457.925559,8.739192629397293e-11
33703.0,1163699433.9138794,0.0,1045459628.630622,118239805.28325565,2327398867.827757,8.762351197998358e-11
33704.0,1164022728.656602,0.0,1045406110.6506214,118616618.00597894,2328045457.3132024,8.785570875527491e-11
33705.0,1164346113.2158937,0.0,1045351499.4706796,118994613.74521258,2328692226.431786,8.808851801956838e-11
33706.0,1164669587.6167073,0.0,1045295791.8181816,119373795.79852396,2329339175.2334127,8.832194117421763e-11
33707.0,1164993151.8840017,0.0,1045238984.4149144,119754167.46908587,2329986303.7680016,8.855597962220199e-11
33708.0,1165316806.042744,0.0,1045181073.9770821,120135732.06566012,2330633612.085486,8.879063476812022e-11
33709.0,1165640550.1179068,0.0,1045122057.2153242,120518492.90258099,2331281100.235812,8.902590801818407e-11
33710.0,1165964384.1344714,0.0,1045061930.8648806,120902453.26958916,2331928768.268941,8.92618007577918e-11
33711.0,1166288308.1174235,0.0,1045000691.6870795,121287616.43034232,2332576616.234845,8.949831435048289e-11
33712.0,1166612322.091758,0.0,1044938336.3837574,121673985.70799905,2333224644.1835146,8.973545020158213e-11
33713.0,1166936426.0824761,0.0,1044874861.6500387,122061564.43243566,2333872852.1649504,8.997320971891416e-11
33714.0,1167260620.1145854,0.0,1044810264.1758068,122450355.93877703,2334521240.229169,9.021159431171733e-11
33715.0,1167584904.2131014,0.0,1044744540.645726,122840363.5673737,2335169808.4262013,9.04506053906338e-11
33716.0,1167909278.4030457,0.0,1044677687.7392656,123231590.66377842,2335818556.8060894,9.069024436769929e-11
33717.0,1168233742.7094471,0.0,1044609702.130723,123624040.57872257,2336467485.4188924,9.093051265633332e-11
33718.0,1168558297.1573417,0.0,1044540580.4892479,124017716.66809219,2337116594.314682,9.117141167132859e-11
33719.0,1168882941.7717721,0.0,1044470319.4788667,124412622.2929039,2337765883.543543,9.141294282884128e-11
33720.0,1169207676.5777884,0.0,1044398915.7585063,124808760.81928033,2338415353.155575,9.165510754638018e-11
33721.0,1169532501.6004467,0.0,1044326365.9820195,125206135.61842543,2339065003.2008915,9.189790724279686e-11
33722.0,1169857416.864811,0.0,1044252666.7982098,125604750.06659952,2339714833.72962,9.214134333827499e-11
33723.0,1170182422.3959517,0.0,1044177814.8508562,126004607.54509388,2340364844.791902,9.238541725432005e-11
33724.0,1170507518.218947,0.0,1044101806.7787399,126405711.44020525,2341015036.437892,9.26301304137485e-11
33725.0,1170832704.3588805,0.0,1044024639.2156689,126808065.1432099,2341665408.7177596,9.287548424067764e-11
33726.0,1171157980.8408446,0.0,1043946308.7905053,127211672.05033761,2342315961.681688,9.312148016051486e-11
33727.0,1171483347.6899374,0.0,1043866812.1271905,127616535.5627451,2342966695.379873,9.336811959994672e-11
33728.0,1171808804.9312642,0.0,1043786145.844773,128022659.08648938,2343617609.8625264,9.361540398692846e-11
33729.0,1172134352.5899377,0.0,1043704306.5574353,128430046.03250077,2344268705.179874,9.386333475067318e-11
33730.0,1172459990.6910772,0.0,1043621290.8745201,128838699.81655557,2344919981.382153,9.41119133216409e-11
33731.0,1172785719.2598095,0.0,1043537095.4005592,129248623.85924849,2345571438.5196176,9.436114113152776e-11
33732.0,1173111538.3212674,0.0,1043451716.7353008,129659821.5859648,2346223076.642533,9.461101961325499e-11
33733.0,1173437447.9005914,0.0,1043365151.4737376,130072296.4268521,2346874895.8011813,9.486155020095809e-11
33734.0,1173763448.022929,0.0,1043277396.2061353,130486051.81679201,2347526896.045856,9.511273432997545e-11
33735.0,1174089538.7134345,0.0,1043188447.5180616,130901091.19537124,2348179077.426867,9.536457343683743e-11
33736.0,1174415719.9972692,0.0,1043098301.9904149,131317418.00685267,2348831439.994537,9.56170689592553e-11
33737.0,1174741991.8996015,0.0,1043006956.1994537,131735035.70014599,2349483983.7992015,9.587022233610977e-11
33738.0,1175068354.4456065,0.0,1042914406.7168267,132153947.72877802,2350136708.891211,9.612403500743992e-11
33739.0,1175394807.6604664,0.0,1042820650.1096019,132574157.55086283,2350789615.320931,9.637850841443164e-11
33740.0,1175721351.569371,0.0,1042725682.9402977,132995668.6290715,2351442703.1387405,9.663364399940657e-11
33741.0,1176047986.197516,0.0,1042629501.7669128,133418484.4306015,2352095972.3950305,9.688944320581035e-11
33742.0,1176374711.570105,0.0,1042532103.1429574,133842608.427146,2352749423.1402082,9.714590747820154e-11
33743.0,1176701527.7123485,0.0,1042433483.6174841,134268044.0948626,2353403055.424695,9.740303826223946e-11
33744.0,1177028434.6494634,0.0,1042333639.7351197,134694794.914342,2354056869.298925,9.766083700467321e-11
33745.0,1177355432.4066741,0.0,1042232568.0360963,135122864.37057608,2354710864.8133464,9.791930515332974e-11
33746.0,1177682521.009212,0.0,1042130265.0562842,135552255.9529261,2355365042.0184226,9.817844415710218e-11
33747.0,1178009700.4823153,0.0,1042026727.3272235,135982973.15509015,2356019400.964629,9.843825546593809e-11
33748.0,1178336970.8512297,0.0,1041921951.3761574,136415019.47507048,2356673941.7024574,9.869874053082775e-11
33749.0,1178664332.141207,0.0,1041815933.7260646,136848398.41514063,2357328664.282412,9.895990080379238e-11
33750.0,1178991784.3775067,0.0,1041708670.895693,137283113.48181206,2357983568.7550116,9.922173773787192e-11
33751.0,1179319327.5853956,0.0,1041600159.3995931,137719168.18580067,2358638655.1707892,9.948425278711343e-11
33752.0,1179646961.7901466,0.0,1041490395.7481521,138156566.04199266,2359293923.5802913,9.974744740655901e-11
33753.0,1179974687.0170403,0.0,1041379376.447628,138595310.5694105,2359949374.0340786,1.0001132305223362e-10
33754.0,1180302503.2913642,0.0,1041267098.000184,139035405.29117838,2360605006.5827265,1.0027588118113311e-10
33755.0,1180630410.6384125,0.0,1041153556.9039236,139476853.7344872,2361260821.276823,1.0054112325121228e-10
33756.0,1180958409.083487,0.0,1041038749.6529258,139919659.4305596,2361916818.1669726,1.0080705072137208e-10
33757.0,1181286498.6518962,0.0,1040922672.7372802,140363825.91461432,2362572997.3037906,1.0107366505144804e-10
33758.0,1181614679.3689556,0.0,1040805322.6431235,140809356.72583044,2363229358.73791,1.0134096770219781e-10
33759.0,1181942951.2599878,0.0,1040686695.8526748,141256255.4073112,2363885902.5199738,1.0160896013528852e-10
33760.0,1182271314.3503222,0.0,1040566788.8442729,141704525.50604767,2364542628.700643,1.0187764381328463e-10
33761.0,1182599768.6652958,0.0,1040445598.0924122,142154170.57288185,2365199537.33059,1.0214702019963557e-10
33762.0,1182928314.230252,0.0,1040323120.0677807,142605194.16246963,2365856628.4605026,1.0241709075866336e-10
33763.0,1183256951.0705419,0.0,1040199351.2372968,143057599.8332433,2366513902.141082,1.0268785695554949e-10
33764.0,1183585679.2115228,0.0,1040074288.0641471,143511391.147374,2367171358.423044,1.0295932025632327e-10
33765.0,1183914498.6785598,0.0,1039947927.0078249,143966571.6707333,2367828997.357118,1.0323148212784838e-10
33766.0,1184243409.4970248,0.0,1039820264.5241681,144423144.9728551,2368486818.994048,1.0350434403781073e-10
33767.0,1184572411.6922967,0.0,1039691297.0653983,144881114.62689677,2369144823.384592,1.0377790745470562e-10
33768.0,1184901505.2897615,0.0,1039561021.0801598,145340484.20960006,2369803010.579521,1.0405217384782473e-10
33769.0,1185230690.3148122,0.0,1039429433.0135587,145801257.3012518,2370461380.629623,1.0432714468724398e-10
33770.0,1185559966.7928488,0.0,1039296529.307203,146263437.48564404,2371119933.5856957,1.0460282144380991e-10
33771.0,1185889334.7492785,0.0,1039162306.3992426,146727028.35003412,2371778669.4985557,1.0487920558912735e-10
33772.0,1186218794.2095153,0.0,1039026760.7244096,147192033.48510417,2372437588.4190288,1.0515629859554633e-10
33773.0,1186548345.1989808,0.0,1038889888.7140588,147658456.4849204,2373096690.39796,1.0543410193614889e-10
33774.0,1186877987.7431033,0.0,1038751686.7962093,148126300.94689217,2373755975.4862046,1.0571261708473642e-10
33775.0,1187207721.867318,0.0,1038612151.3955859,148595570.47173023,2374415443.734634,1.0599184551581643e-10
33776.0,1187537547.5970678,0.0,1038471278.9341117,149066268.66295448,2375075095.1941338,1.0627178870426466e-10
33777.0,1187867464.9578013,0.0,1038329065.8806975,149538399.07710212,2375734929.9156013,1.0655244808948414e-10
33778.0,1188197473.9749756,0.0,1038185508.6889702,150011965.28600365,2376394947.9499493,1.0683382512033525e-10
33779.0,1188527574.6740544,0.0,1038040603.7769364,150486970.8971162,2377055149.348107,1.0711592126976245e-10
33780.0,1188857767.0805082,0.0,1037894347.5597405,150963419.520766,2377715534.1610146,1.0739873801119993e-10
33781.0,1189188051.219815,0.0,1037746736.4497136,151441314.7700997,2378376102.439628,1.0768227681855447e-10
33782.0,1189518427.1174598,0.0,1037597766.8564222,151920660.26103595,2379036854.2349176,1.0796653916618923e-10
33783.0,1189848894.7989345,0.0,1037447435.1867168,152401459.61221585,2379697789.597867,1.0825152652890709e-10
33784.0,1190179454.289738,0.0,1037295737.8447826,152883716.4449535,2380358908.579474,1.0853724038193351e-10
33785.0,1190510105.6153765,0.0,1037142671.2321887,153367434.3831859,2381020211.230751,1.0882368220090016e-10
33786.0,1190840848.801363,0.0,1036988231.7479389,153852617.0534225,2381681697.6027246,1.0911085346182769e-10
33787.0,1191171683.8732183,0.0,1036832415.7885222,154339268.08469442,2382343367.7464347,1.0939875564110861e-10
33788.0,1191502610.8564696,0.0,1036675219.747965,154827391.10850295,2383005221.7129374,1.0968739021549072e-10
33789.0,1191833629.7766514,0.0,1036516640.0178815,155316989.75876808,2383667259.553301,1.0997675866205959e-10
33790.0,1192164740.659305,0.0,1036356672.9875273,155808067.67177612,2384329481.3186088,1.1026686245822115e-10
33791.0,1192495943.5299795,0.0,1036195315.0438503,156300628.4861274,2384991887.059957,1.1055770308168492e-10
33792.0,1192827238.4142303,0.0,1036032562.5715456,156794675.84268308,2385654476.828459,1.108492820104462e-10
33793.0,1193158625.3376207,0.0,1035868411.9531071,157290213.38451177,2386317250.6752396,1.1114160072276856e-10
33794.0,1193490104.3257203,0.0,1035702859.5688826,157787244.75683588,2386980208.6514387,1.1143466069716665e-10
33795.0,1193821675.4041064,0.0,1035535901.7971274,158285773.6069771,2387643350.808211,1.1172846341238834e-10
33796.0,1194153338.598363,0.0,1035367535.0140593,158785803.58430183,2388306677.196724,1.1202301034739683e-10
33797.0,1194485093.9340813,0.0,1035197755.5939137,159287338.340166,2388970187.868161,1.1231830298135337e-10
33798.0,1194816941.4368603,0.0,1035026559.9089988,159790381.52785963,2389633882.8737187,1.1261434279359863e-10
33799.0,1195148881.132305,0.0,1034853944.3297526,160294936.80255064,2390297762.2646084,1.129111312636358e-10
33800.0,1195480913.0460281,0.0,1034679905.2247977,160801007.82122856,2390961826.0920544,1.1320866987111158e-10
33801.0,1195813037.2036493,0.0,1034504438.9610001,161308598.2426476,2391626074.407297,1.1350696009579865e-10
33802.0,1196145253.6307957,0.0,1034327541.9035248,161817711.7272693,2392290507.2615895,1.1380600341757732e-10
33803.0,1196477562.3531013,0.0,1034149210.4158946,162328351.93720484,2392955124.7062006,1.141058013164172e-10
33804.0,1196809963.3962069,0.0,1033969440.8600483,162840522.53615683,2393619926.792412,1.1440635527235903e-10
33805.0,1197142456.7857609,0.0,1033788229.5963985,163354227.18936062,2394284913.57152,1.1470766676549633e-10
33806.0,1197475042.5474186,0.0,1033605572.9838916,163869469.56352526,2394950085.0948353,1.1500973727595647e-10
33807.0,1197807720.7068424,0.0,1033421467.3800669,164386253.32677388,2395615441.413683,1.1531256828388255e-10
33808.0,1198140491.2897024,0.0,1033235909.1411167,164904582.14858386,2396280982.579403,1.1561616126941492e-10
33809.0,1198473354.3216748,0.0,1033048894.6219467,165424459.69972625,2396946708.6433477,1.1592051771267162e-10
33810.0,1198806309.8284435,0.0,1032860420.1762369,165945889.6522049,2397612619.6568856,1.1622563909373043e-10
33811.0,1199139357.8356998,0.0,1032670482.1565028,166468875.6791952,2398278715.671398,1.1653152689260975e-10
33812.0,1199472498.3691418,0.0,1032479076.9141577,166993421.45498222,2398944996.7382817,1.1683818258924935e-10
33813.0,1199805731.4544744,0.0,1032286200.7995744,167519530.65489846,2399611462.9089475,1.1714560766349176e-10
33814.0,1200139057.1174107,0.0,1032091850.1621478,168047206.9552612,2400278114.2348194,1.1745380359506277e-10
